"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","300.018401","TON"
"Mobile - Aircraft","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","299.26575256","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Russell","167","Nitrogen Oxides","CAP","296.92158","TON"
"Mobile - Locomotives","VA","51","Nottoway","135","Nitrogen Oxides","CAP","296.41507173","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Scott","169","Nitrogen Oxides","CAP","295.04291","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP","289.9483","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Powhatan","145","Nitrogen Oxides","CAP","289.898384","TON"
"Industrial Processes - NEC","VA","51","Prince William","153","Nitrogen Oxides","CAP","289.5737625","TON"
"Mobile - Locomotives","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","288.722067051","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Orange","137","Nitrogen Oxides","CAP","288.55886","TON"
"Mobile - Locomotives","VA","51","Prince William","153","Nitrogen Oxides","CAP","288.444283","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Nelson","125","Nitrogen Oxides","CAP","285.864883","TON"
"Mobile - Locomotives","VA","51","Amherst","009","Nitrogen Oxides","CAP","285.274823","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","284.27617","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Charlotte","037","Nitrogen Oxides","CAP","282.168407","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Loudoun","107","Nitrogen Oxides","CAP","281.8367119938","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Culpeper","047","Nitrogen Oxides","CAP","276.890068","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Arlington","013","Nitrogen Oxides","CAP","275.421603","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Orange","137","Nitrogen Oxides","CAP","273.883597","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Bedford","019","Nitrogen Oxides","CAP","273.102779239","TON"
"Mobile - Locomotives","VA","51","Richmond city","760","Nitrogen Oxides","CAP","272.7723006644","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Greensville","081","Nitrogen Oxides","CAP","271.685237","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Northampton","131","Nitrogen Oxides","CAP","271.4209957123","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","James city","095","Nitrogen Oxides","CAP","267.755689","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Nelson","125","Nitrogen Oxides","CAP","267.611908","TON"
"Biogenics - Vegetation and Soil","VA","51","Pittsylvania","143","Nitrogen Oxides","CAP","267.331","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","263.762615","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","King George","099","Nitrogen Oxides","CAP","262.27766","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP","261.207135","TON"
"Mobile - Locomotives","VA","51","Roanoke","161","Nitrogen Oxides","CAP","260.486318","TON"
"Mobile - Locomotives","VA","51","Lynchburg city","680","Nitrogen Oxides","CAP","259.112092106","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Alleghany","005","Nitrogen Oxides","CAP","258.87463","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Hanover","085","Nitrogen Oxides","CAP","257.05","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Prince Edward","147","Nitrogen Oxides","CAP","255.995183","TON"
"Mobile - Locomotives","VA","51","Albemarle","003","Nitrogen Oxides","CAP","252.5556165","TON"
"Mobile - Locomotives","VA","51","Greensville","081","Nitrogen Oxides","CAP","252.380898524","TON"
"Mobile - Locomotives","VA","51","Tazewell","185","Nitrogen Oxides","CAP","250.69507023","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Page","139","Nitrogen Oxides","CAP","250.187055","TON"
"Mobile - Locomotives","VA","51","Rockbridge","163","Nitrogen Oxides","CAP","248.604350987","TON"
"Fuel Comb - Electric Generation - Biomass","VA","51","Pittsylvania","143","Nitrogen Oxides","CAP","247.57","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Lee","105","Nitrogen Oxides","CAP","247.338787","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Alleghany","005","Nitrogen Oxides","CAP","246.6589107271","TON"
"Biogenics - Vegetation and Soil","VA","51","Rockingham","165","Nitrogen Oxides","CAP","246.046","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","King George","099","Nitrogen Oxides","CAP","245.72","TON"
"Mobile - Aircraft","VA","51","Henrico","087","Nitrogen Oxides","CAP","242.67631159","TON"
"Mobile - Locomotives","VA","51","Hanover","085","Nitrogen Oxides","CAP","241.924743","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","York","199","Nitrogen Oxides","CAP","241.4","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Northampton","131","Nitrogen Oxides","CAP","240.871716","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Amelia","007","Nitrogen Oxides","CAP","239.90437","TON"
"Industrial Processes - NEC","VA","51","Bedford","019","Nitrogen Oxides","CAP","239.828","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Franklin","067","Nitrogen Oxides","CAP","237.393001132","TON"
"Mobile - Aircraft","VA","51","Norfolk city","710","Nitrogen Oxides","CAP","236.5247608838","TON"
"Mobile - Locomotives","VA","51","Fluvanna","065","Nitrogen Oxides","CAP","236.426359","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Northampton","131","Nitrogen Oxides","CAP","235.563278","TON"
"Mobile - Commercial Marine Vessels","VA","51","York","199","Nitrogen Oxides","CAP","235.03043967","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Dickenson","051","Nitrogen Oxides","CAP","234.840317","TON"
"Biogenics - Vegetation and Soil","VA","51","Fauquier","061","Nitrogen Oxides","CAP","232.344","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Pittsylvania","143","Nitrogen Oxides","CAP","232.245218463","TON"
"Mobile - Locomotives","VA","51","Prince Edward","147","Nitrogen Oxides","CAP","232.14903194","TON"
"Biogenics - Vegetation and Soil","VA","51","Halifax","083","Nitrogen Oxides","CAP","229.986","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Manassas city","683","Nitrogen Oxides","CAP","229.940827","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Buchanan","027","Nitrogen Oxides","CAP","227.456647","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Giles","071","Nitrogen Oxides","CAP","226.899688","TON"
"Fires - Wildfires","VA","51","Rockingham","165","Nitrogen Oxides","CAP","226.698605","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Amherst","009","Nitrogen Oxides","CAP","222.13822","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Clarke","043","Nitrogen Oxides","CAP","221.937771","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP","221.345245","TON"
"Mobile - Locomotives","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","219.05838564","TON"
"Fires - Prescribed Fires","VA","51","Halifax","083","Nitrogen Oxides","CAP","218.97386","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","York","199","Nitrogen Oxides","CAP","218.3739297522","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Amherst","009","Nitrogen Oxides","CAP","214.95452","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Nottoway","135","Nitrogen Oxides","CAP","213.774871","TON"
"Mobile - Locomotives","VA","51","Petersburg city","730","Nitrogen Oxides","CAP","213.5799197","TON"
"Mobile - Commercial Marine Vessels","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","213.089188","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Giles","071","Nitrogen Oxides","CAP","212.16721","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Virginia Beach city","810","Nitrogen Oxides","CAP","210.397","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Chesapeake city","550","Nitrogen Oxides","CAP","210.387696216","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Bedford","019","Nitrogen Oxides","CAP","209.55992","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Salem city","775","Nitrogen Oxides","CAP","208.78396","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Patrick","141","Nitrogen Oxides","CAP","208.124396","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Colonial Heights city","570","Nitrogen Oxides","CAP","207.466191","TON"
"Biogenics - Vegetation and Soil","VA","51","Augusta","015","Nitrogen Oxides","CAP","206.29","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Colonial Heights city","570","Nitrogen Oxides","CAP","204.9575","TON"
"Biogenics - Vegetation and Soil","VA","51","Bedford","019","Nitrogen Oxides","CAP","204.444","TON"
"Biogenics - Vegetation and Soil","VA","51","Franklin","067","Nitrogen Oxides","CAP","203.4","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Nottoway","135","Nitrogen Oxides","CAP","203.005428","TON"
"Biogenics - Vegetation and Soil","VA","51","Loudoun","107","Nitrogen Oxides","CAP","202.55","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Amelia","007","Nitrogen Oxides","CAP","202.159377","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Wythe","197","Nitrogen Oxides","CAP","201.6513403953","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Goochland","075","Nitrogen Oxides","CAP","199.383388653","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Madison","113","Nitrogen Oxides","CAP","198.177309","TON"
"Mobile - Locomotives","VA","51","Augusta","015","Nitrogen Oxides","CAP","194.7780532","TON"
"Mobile - Commercial Marine Vessels","VA","51","Poquoson city","735","Nitrogen Oxides","CAP","193.678","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Prince William","153","Nitrogen Oxides","CAP","193.558","TON"
"Biogenics - Vegetation and Soil","VA","51","Mecklenburg","117","Nitrogen Oxides","CAP","193.354","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","193.211423","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Greensville","081","Nitrogen Oxides","CAP","192.42771","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Prince Edward","147","Nitrogen Oxides","CAP","192.409564","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Washington","191","Nitrogen Oxides","CAP","191.094617506","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Danville city","590","Nitrogen Oxides","CAP","190.9082","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Buckingham","029","Nitrogen Oxides","CAP","190.075538","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Greene","079","Nitrogen Oxides","CAP","190.046932","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Frederick","069","Nitrogen Oxides","CAP","189.2601778347","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Mecklenburg","117","Nitrogen Oxides","CAP","188.098803125","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Fluvanna","065","Nitrogen Oxides","CAP","187.983487","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Appomattox","011","Nitrogen Oxides","CAP","187.424994","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP","187.327165768","TON"
"Biogenics - Vegetation and Soil","VA","51","Albemarle","003","Nitrogen Oxides","CAP","186.395","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Richmond city","760","Nitrogen Oxides","CAP","185.38172477","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Waynesboro city","820","Nitrogen Oxides","CAP","180.329","TON"
"Biogenics - Vegetation and Soil","VA","51","Shenandoah","171","Nitrogen Oxides","CAP","179.347","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","King William","101","Nitrogen Oxides","CAP","178.600991","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Floyd","063","Nitrogen Oxides","CAP","176.149685","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Orange","137","Nitrogen Oxides","CAP","176.1331060545","TON"
"Mobile - Locomotives","VA","51","Charlotte","037","Nitrogen Oxides","CAP","176.094827","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Prince William","153","Nitrogen Oxides","CAP","175.435149038","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Winchester city","840","Nitrogen Oxides","CAP","174.9764862","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","Southampton","175","Nitrogen Oxides","CAP","174.9","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Southampton","175","Nitrogen Oxides","CAP","174.8406046173","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Bristol city","520","Nitrogen Oxides","CAP","174.341066","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Waynesboro city","820","Nitrogen Oxides","CAP","174.218232","TON"
"Biogenics - Vegetation and Soil","VA","51","Southampton","175","Nitrogen Oxides","CAP","174.087","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Bland","021","Nitrogen Oxides","CAP","172.96062","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Shenandoah","171","Nitrogen Oxides","CAP","172.8066864463","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Staunton city","790","Nitrogen Oxides","CAP","170.986723","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Henrico","087","Nitrogen Oxides","CAP","170.949","TON"
"Mobile - Commercial Marine Vessels","VA","51","Hampton city","650","Nitrogen Oxides","CAP","169.8743008","TON"
"Biogenics - Vegetation and Soil","VA","51","Culpeper","047","Nitrogen Oxides","CAP","168.345","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Lynchburg city","680","Nitrogen Oxides","CAP","167.781818","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Staunton city","790","Nitrogen Oxides","CAP","167.649381","TON"
"Mobile - Locomotives","VA","51","Suffolk city","800","Nitrogen Oxides","CAP","167.311805421","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Portsmouth city","740","Nitrogen Oxides","CAP","167.04801","TON"
"Mobile - Locomotives","VA","51","Newport News city","700","Nitrogen Oxides","CAP","166.788714747","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Virginia Beach city","810","Nitrogen Oxides","CAP","166.055","TON"
"Industrial Processes - Ferrous Metals","VA","51","Dinwiddie","053","Nitrogen Oxides","CAP","165.087","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Grayson","077","Nitrogen Oxides","CAP","163.937141","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Essex","057","Nitrogen Oxides","CAP","163.372508","TON"
"Biogenics - Vegetation and Soil","VA","51","Washington","191","Nitrogen Oxides","CAP","163.041","TON"
"Fires - Wildfires","VA","51","Caroline","033","Nitrogen Oxides","CAP","161.43966","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Newport News city","700","Nitrogen Oxides","CAP","160.707375559","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Southampton","175","Nitrogen Oxides","CAP","160.7","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Russell","167","Nitrogen Oxides","CAP","160.227082","TON"
"Biogenics - Vegetation and Soil","VA","51","Wythe","197","Nitrogen Oxides","CAP","158.644","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Charlotte","037","Nitrogen Oxides","CAP","157.966356","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Louisa","109","Nitrogen Oxides","CAP","157.491868786","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Madison","113","Nitrogen Oxides","CAP","156.777414","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Winchester city","840","Nitrogen Oxides","CAP","155.856253","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Carroll","035","Nitrogen Oxides","CAP","155.7734672373","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Northumberland","133","Nitrogen Oxides","CAP","154.965143","TON"
"Mobile - Locomotives","VA","51","Spotsylvania","177","Nitrogen Oxides","CAP","154.14625","TON"
"Fuel Comb - Residential - Oil","VA","51","Fairfax","059","Nitrogen Oxides","CAP","152.44986","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Chesterfield","041","Nitrogen Oxides","CAP","152.413","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Campbell","031","Nitrogen Oxides","CAP","150.5264","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Middlesex","119","Nitrogen Oxides","CAP","150.502145","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Halifax","083","Nitrogen Oxides","CAP","149.296463992","TON"
"Waste Disposal","VA","51","Fairfax","059","Nitrogen Oxides","CAP","148.9531","TON"
"Biogenics - Vegetation and Soil","VA","51","Russell","167","Nitrogen Oxides","CAP","148.501","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Dinwiddie","053","Nitrogen Oxides","CAP","148.18278","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Henrico","087","Nitrogen Oxides","CAP","148.17","TON"
"Biogenics - Vegetation and Soil","VA","51","Scott","169","Nitrogen Oxides","CAP","147.805","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Botetourt","023","Nitrogen Oxides","CAP","147.662622881","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Alexandria city","510","Nitrogen Oxides","CAP","147.617074","TON"
"Mobile - Locomotives","VA","51","Pulaski","155","Nitrogen Oxides","CAP","146.898236","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Caroline","033","Nitrogen Oxides","CAP","145.9315316323","TON"
"Biogenics - Vegetation and Soil","VA","51","Campbell","031","Nitrogen Oxides","CAP","145.75","TON"
