"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb - Residential - Wood","VA","51","Louisa","109","PM2.5 Primary (Filt + Cond)","CAP","75.787053","TON"
"Dust - Paved Road Dust","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP","75.2016","TON"
"Industrial Processes - Mining","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP","75.0635","TON"
"Dust - Unpaved Road Dust","VA","51","Smyth","173","PM2.5 Primary (Filt + Cond)","CAP","74.9554","TON"
"Commercial Cooking","VA","51","Loudoun","107","PM2.5 Primary (Filt + Cond)","CAP","74.75948315","TON"
"Dust - Paved Road Dust","VA","51","Henry","089","PM2.5 Primary (Filt + Cond)","CAP","74.7331","TON"
"Fuel Comb - Residential - Wood","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP","74.6275541","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP","74.5745033","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP","74.5502","TON"
"Dust - Unpaved Road Dust","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP","74.4982","TON"
"Fuel Comb - Residential - Wood","VA","51","Carroll","035","PM2.5 Primary (Filt + Cond)","CAP","74.2884778","TON"
"Dust - Paved Road Dust","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP","74.1656","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Dickenson","051","PM2.5 Primary (Filt + Cond)","CAP","74.010173","TON"
"Waste Disposal","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP","73.719849","TON"
"Dust - Unpaved Road Dust","VA","51","Gloucester","073","PM2.5 Primary (Filt + Cond)","CAP","73.6297","TON"
"Dust - Paved Road Dust","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP","73.516","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Accomack","001","PM2.5 Primary (Filt + Cond)","CAP","73.2347","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Augusta","015","PM2.5 Primary (Filt + Cond)","CAP","72.8174","TON"
"Dust - Unpaved Road Dust","VA","51","Montgomery","121","PM2.5 Primary (Filt + Cond)","CAP","72.7306","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Sussex","183","PM2.5 Primary (Filt + Cond)","CAP","72.6779","TON"
"Dust - Unpaved Road Dust","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP","72.624","TON"
"Dust - Unpaved Road Dust","VA","51","Tazewell","185","PM2.5 Primary (Filt + Cond)","CAP","72.304","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Isle of Wight","093","PM2.5 Primary (Filt + Cond)","CAP","72.2847","TON"
"Fires - Prescribed Fires","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP","72.0538","TON"
"Dust - Paved Road Dust","VA","51","Wythe","197","PM2.5 Primary (Filt + Cond)","CAP","71.9991","TON"
"Dust - Paved Road Dust","VA","51","Orange","137","PM2.5 Primary (Filt + Cond)","CAP","71.7589","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Frederick","069","PM2.5 Primary (Filt + Cond)","CAP","71.5676","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Carroll","035","PM2.5 Primary (Filt + Cond)","CAP","71.37315","TON"
"Waste Disposal","VA","51","Gloucester","073","PM2.5 Primary (Filt + Cond)","CAP","71.349983","TON"
"Fuel Comb - Residential - Wood","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP","70.89733","TON"
"Fuel Comb - Residential - Wood","VA","51","Wythe","197","PM2.5 Primary (Filt + Cond)","CAP","70.3570884","TON"
"Fuel Comb - Residential - Wood","VA","51","Smyth","173","PM2.5 Primary (Filt + Cond)","CAP","70.248553","TON"
"Waste Disposal","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP","69.894237","TON"
"Fires - Prescribed Fires","VA","51","Franklin","067","PM2.5 Primary (Filt + Cond)","CAP","69.742","TON"
"Fuel Comb - Residential - Wood","VA","51","Mecklenburg","117","PM2.5 Primary (Filt + Cond)","CAP","69.5811422","TON"
"Dust - Paved Road Dust","VA","51","Goochland","075","PM2.5 Primary (Filt + Cond)","CAP","69.3976","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP","69.2767465","TON"
"Dust - Paved Road Dust","VA","51","Carroll","035","PM2.5 Primary (Filt + Cond)","CAP","69.2521","TON"
"Dust - Unpaved Road Dust","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP","69.1802","TON"
"Industrial Processes - Storage and Transfer","VA","51","Giles","071","PM2.5 Primary (Filt + Cond)","CAP","69.17283","TON"
"Waste Disposal","VA","51","Powhatan","145","PM2.5 Primary (Filt + Cond)","CAP","69.136451","TON"
"Waste Disposal","VA","51","Accomack","001","PM2.5 Primary (Filt + Cond)","CAP","68.923581","TON"
"Dust - Paved Road Dust","VA","51","Powhatan","145","PM2.5 Primary (Filt + Cond)","CAP","68.8939","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Henrico","087","PM2.5 Primary (Filt + Cond)","CAP","68.827863","TON"
"Fuel Comb - Residential - Wood","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP","68.5547041","TON"
"Dust - Paved Road Dust","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP","68.4905","TON"
"Dust - Construction Dust","VA","51","Frederick","069","PM2.5 Primary (Filt + Cond)","CAP","68.45498","TON"
"Fuel Comb - Residential - Wood","VA","51","Danville city","590","PM2.5 Primary (Filt + Cond)","CAP","68.3399731","TON"
"Dust - Unpaved Road Dust","VA","51","Wythe","197","PM2.5 Primary (Filt + Cond)","CAP","68.0831","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP","67.937571","TON"
"Fires - Prescribed Fires","VA","51","Albemarle","003","PM2.5 Primary (Filt + Cond)","CAP","67.81701","TON"
"Dust - Paved Road Dust","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP","67.8073","TON"
"Dust - Construction Dust","VA","51","Harrisonburg city","660","PM2.5 Primary (Filt + Cond)","CAP","67.75207","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP","67.5594","TON"
"Fires - Prescribed Fires","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP","67.4902","TON"
"Dust - Paved Road Dust","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP","67.2991","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","66.9764","TON"
"Dust - Unpaved Road Dust","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP","65.6755","TON"
"Fuel Comb - Residential - Wood","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP","65.6590451","TON"
"Industrial Processes - Chemical Manuf","VA","51","Hopewell city","670","PM2.5 Primary (Filt + Cond)","CAP","65.27215","TON"
"Dust - Unpaved Road Dust","VA","51","Goochland","075","PM2.5 Primary (Filt + Cond)","CAP","65.1117","TON"
"Fuel Comb - Residential - Wood","VA","51","Warren","187","PM2.5 Primary (Filt + Cond)","CAP","65.0342899","TON"
"Industrial Processes - Storage and Transfer","VA","51","Goochland","075","PM2.5 Primary (Filt + Cond)","CAP","64.74147897","TON"
"Dust - Paved Road Dust","VA","51","Pulaski","155","PM2.5 Primary (Filt + Cond)","CAP","64.7056","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Hanover","085","PM2.5 Primary (Filt + Cond)","CAP","64.5707966","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Virginia Beach city","810","PM2.5 Primary (Filt + Cond)","CAP","64.5655","TON"
"Fuel Comb - Residential - Wood","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP","64.2398493","TON"
"Dust - Paved Road Dust","VA","51","Accomack","001","PM2.5 Primary (Filt + Cond)","CAP","63.8355","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Roanoke city","770","PM2.5 Primary (Filt + Cond)","CAP","63.691648","TON"
"Dust - Unpaved Road Dust","VA","51","Amherst","009","PM2.5 Primary (Filt + Cond)","CAP","63.6641","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Frederick","069","PM2.5 Primary (Filt + Cond)","CAP","63.60605514777","TON"
"Mobile - Non-Road Equipment - Gasoline","VA","51","Virginia Beach city","810","PM2.5 Primary (Filt + Cond)","CAP","63.51905527555","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Washington","191","PM2.5 Primary (Filt + Cond)","CAP","63.4745","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP","63.31828313542","TON"
"Dust - Unpaved Road Dust","VA","51","Rockbridge","163","PM2.5 Primary (Filt + Cond)","CAP","63.1917","TON"
"Fires - Prescribed Fires","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP","62.94823","TON"
"Waste Disposal","VA","51","Mecklenburg","117","PM2.5 Primary (Filt + Cond)","CAP","62.766809","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Albemarle","003","PM2.5 Primary (Filt + Cond)","CAP","62.655","TON"
"Dust - Unpaved Road Dust","VA","51","Isle of Wight","093","PM2.5 Primary (Filt + Cond)","CAP","62.5669","TON"
"Dust - Paved Road Dust","VA","51","Rockbridge","163","PM2.5 Primary (Filt + Cond)","CAP","62.5628","TON"
"Fires - Prescribed Fires","VA","51","Stafford","179","PM2.5 Primary (Filt + Cond)","CAP","62.51518","TON"
"Dust - Construction Dust","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP","62.336322","TON"
"Fires - Wildfires","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP","61.976064","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Henry","089","PM2.5 Primary (Filt + Cond)","CAP","61.9583","TON"
"Fuel Comb - Residential - Wood","VA","51","Pulaski","155","PM2.5 Primary (Filt + Cond)","CAP","61.9036781","TON"
"Dust - Construction Dust","VA","51","Virginia Beach city","810","PM2.5 Primary (Filt + Cond)","CAP","61.89192","TON"
"Fuel Comb - Residential - Wood","VA","51","Orange","137","PM2.5 Primary (Filt + Cond)","CAP","61.8842923","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Greensville","081","PM2.5 Primary (Filt + Cond)","CAP","61.8144","TON"
"Dust - Paved Road Dust","VA","51","Mecklenburg","117","PM2.5 Primary (Filt + Cond)","CAP","61.72","TON"
"Commercial Cooking","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP","61.67686605","TON"
"Dust - Unpaved Road Dust","VA","51","Dinwiddie","053","PM2.5 Primary (Filt + Cond)","CAP","61.6374","TON"
"Dust - Construction Dust","VA","51","Prince William","153","PM2.5 Primary (Filt + Cond)","CAP","61.459","TON"
"Fires - Prescribed Fires","VA","51","Montgomery","121","PM2.5 Primary (Filt + Cond)","CAP","61.40748","TON"
"Waste Disposal","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP","61.371787","TON"
"Fuel Comb - Residential - Wood","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP","61.3559225","TON"
"Fuel Comb - Residential - Wood","VA","51","Amherst","009","PM2.5 Primary (Filt + Cond)","CAP","61.316724","TON"
"Dust - Paved Road Dust","VA","51","James city","095","PM2.5 Primary (Filt + Cond)","CAP","60.7004","TON"
"Waste Disposal","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP","60.511736","TON"
"Fires - Prescribed Fires","VA","51","Craig","045","PM2.5 Primary (Filt + Cond)","CAP","60.3393","TON"
"Fires - Wildfires","VA","51","Rappahannock","157","PM2.5 Primary (Filt + Cond)","CAP","60.168166","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Essex","057","PM2.5 Primary (Filt + Cond)","CAP","60.1459","TON"
"Dust - Unpaved Road Dust","VA","51","Orange","137","PM2.5 Primary (Filt + Cond)","CAP","59.7936","TON"
"Dust - Unpaved Road Dust","VA","51","Page","139","PM2.5 Primary (Filt + Cond)","CAP","59.5803","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Chesapeake city","550","PM2.5 Primary (Filt + Cond)","CAP","59.2088","TON"
"Dust - Construction Dust","VA","51","Roanoke city","770","PM2.5 Primary (Filt + Cond)","CAP","59.207969","TON"
"Waste Disposal","VA","51","Isle of Wight","093","PM2.5 Primary (Filt + Cond)","CAP","59.192326","TON"
"Waste Disposal","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP","59.12838","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Northampton","131","PM2.5 Primary (Filt + Cond)","CAP","59.0595","TON"
"Dust - Unpaved Road Dust","VA","51","Prince George","149","PM2.5 Primary (Filt + Cond)","CAP","58.9708","TON"
"Dust - Unpaved Road Dust","VA","51","Scott","169","PM2.5 Primary (Filt + Cond)","CAP","58.8336","TON"
"Waste Disposal","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP","58.721412","TON"
"Dust - Unpaved Road Dust","VA","51","Warren","187","PM2.5 Primary (Filt + Cond)","CAP","58.5441","TON"
"Waste Disposal","VA","51","Appomattox","011","PM2.5 Primary (Filt + Cond)","CAP","58.459038","TON"
"Fires - Prescribed Fires","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP","58.4158","TON"
"Waste Disposal","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP","58.358337","TON"
"Dust - Paved Road Dust","VA","51","Tazewell","185","PM2.5 Primary (Filt + Cond)","CAP","58.2623","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP","58.0093644","TON"
"Dust - Unpaved Road Dust","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP","57.9651","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP","57.7374","TON"
"Waste Disposal","VA","51","Smyth","173","PM2.5 Primary (Filt + Cond)","CAP","57.639003","TON"
"Fuel Comb - Residential - Wood","VA","51","Harrisonburg city","660","PM2.5 Primary (Filt + Cond)","CAP","57.6303117","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Franklin","067","PM2.5 Primary (Filt + Cond)","CAP","57.5187","TON"
"Dust - Unpaved Road Dust","VA","51","Patrick","141","PM2.5 Primary (Filt + Cond)","CAP","57.1575","TON"
"Commercial Cooking","VA","51","Chesapeake city","550","PM2.5 Primary (Filt + Cond)","CAP","57.1048559","TON"
"Dust - Paved Road Dust","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP","57.0864","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Virginia Beach city","810","PM2.5 Primary (Filt + Cond)","CAP","57.069693","TON"
"Dust - Unpaved Road Dust","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP","56.9746","TON"
"Waste Disposal","VA","51","Goochland","075","PM2.5 Primary (Filt + Cond)","CAP","56.892675","TON"
"Dust - Unpaved Road Dust","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP","56.5632","TON"
"Fires - Prescribed Fires","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP","56.3974","TON"
"Fires - Prescribed Fires","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP","56.3488","TON"
"Dust - Paved Road Dust","VA","51","Smyth","173","PM2.5 Primary (Filt + Cond)","CAP","56.3059","TON"
"Dust - Unpaved Road Dust","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP","56.2432","TON"
"Waste Disposal","VA","51","Tazewell","185","PM2.5 Primary (Filt + Cond)","CAP","56.166353","TON"
"Fires - Prescribed Fires","VA","51","Prince Edward","147","PM2.5 Primary (Filt + Cond)","CAP","56.09108","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","Chesapeake city","550","PM2.5 Primary (Filt + Cond)","CAP","56.01076","TON"
"Fires - Wildfires","VA","51","Franklin","067","PM2.5 Primary (Filt + Cond)","CAP","55.814971","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Montgomery","121","PM2.5 Primary (Filt + Cond)","CAP","55.6478","TON"
"Dust - Paved Road Dust","VA","51","Warren","187","PM2.5 Primary (Filt + Cond)","CAP","55.3113","TON"
"Fuel Comb - Residential - Wood","VA","51","Suffolk city","800","PM2.5 Primary (Filt + Cond)","CAP","55.2830242","TON"
"Dust - Paved Road Dust","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP","54.7516","TON"
"Fires - Wildfires","VA","51","Henry","089","PM2.5 Primary (Filt + Cond)","CAP","54.686885","TON"
"Fuel Comb - Residential - Wood","VA","51","Powhatan","145","PM2.5 Primary (Filt + Cond)","CAP","54.5856369","TON"
"Fuel Comb - Residential - Wood","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP","54.4417725","TON"
"Waste Disposal","VA","51","Lee","105","PM2.5 Primary (Filt + Cond)","CAP","54.422899","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Harrisonburg city","660","PM2.5 Primary (Filt + Cond)","CAP","54.3979","TON"
"Commercial Cooking","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP","54.30390163","TON"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Salem city","775","PM2.5 Primary (Filt + Cond)","CAP","54.275","TON"
"Fires - Prescribed Fires","VA","51","Rockingham","165","PM2.5 Primary (Filt + Cond)","CAP","53.96967","TON"
"Mobile - On-Road non-Diesel Light Duty Vehicles","VA","51","Henrico","087","PM2.5 Primary (Filt + Cond)","CAP","53.814844","TON"
"Dust - Paved Road Dust","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP","53.6472","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP","53.6295236","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Rockingham","165","PM2.5 Primary (Filt + Cond)","CAP","53.6016682","TON"
"Dust - Paved Road Dust","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP","53.4552","TON"
"Dust - Unpaved Road Dust","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP","53.3632","TON"
"Industrial Processes - NEC","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP","53.2457035","TON"
"Fuel Comb - Residential - Wood","VA","51","Rockbridge","163","PM2.5 Primary (Filt + Cond)","CAP","53.0957434","TON"
"Dust - Unpaved Road Dust","VA","51","Buckingham","029","PM2.5 Primary (Filt + Cond)","CAP","52.9975","TON"
"Dust - Unpaved Road Dust","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP","52.9366","TON"
"Waste Disposal","VA","51","Wythe","197","PM2.5 Primary (Filt + Cond)","CAP","52.714586","TON"
"Dust - Paved Road Dust","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP","52.6548","TON"
"Agriculture - Crops & Livestock Dust","VA","51","Pittsylvania","143","PM2.5 Primary (Filt + Cond)","CAP","52.603","TON"
"Waste Disposal","VA","51","Botetourt","023","PM2.5 Primary (Filt + Cond)","CAP","52.485887","TON"
"Dust - Unpaved Road Dust","VA","51","Chesapeake city","550","PM2.5 Primary (Filt + Cond)","CAP","52.388","TON"
"Mobile - On-Road Diesel Heavy Duty Vehicles","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP","52.1421448","TON"
"Commercial Cooking","VA","51","Richmond city","760","PM2.5 Primary (Filt + Cond)","CAP","52.13471796","TON"
"Mobile - Non-Road Equipment - Diesel","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP","52.0200870127","TON"
"Fuel Comb - Residential - Wood","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP","52.0013659","TON"
"Fires - Wildfires","VA","51","Richmond","159","PM2.5 Primary (Filt + Cond)","CAP","51.8515","TON"
"Dust - Unpaved Road Dust","VA","51","Prince William","153","PM2.5 Primary (Filt + Cond)","CAP","51.7785","TON"
"Fuel Comb - Residential - Wood","VA","51","Dinwiddie","053","PM2.5 Primary (Filt + Cond)","CAP","51.7418679","TON"
